text,label
thegodmother im excited boosie getting valentines dayhe get vday pussy allstar weeekend pussy mardi gras,1
xcianna dont like popeyes spicy chicken bitches boa trippen,1
yeaimmaboss wonder oomf like want fuck would wrong one brave bitchone day,1
yeskala wonderful meet dude thats bitch ass nigga days,1
abigayvazquez nicole tonyjetsfoo yeah lowkey loves knows hes nigga dont love hoes,1
aerinblazin im much niggas much hoes,1
alexvelazquez jordyn stays making fun eat like little bitch,1
alicia go actually surprised hard rt vicefly n crib listen nig geazydont diss homie,1
alicia aint special niglet rt vicefly im chilling wit greg ppl walk ask take picshatin,1
almightyburr gotta buy antislip shoes hoes wont catch slipping,1
anallanusa youre really cool youre good basketball zebra willballlife,0
annijohnesce grow bitch cute,1
arrogantori scrappy always reunion hella hoes real nigga lmao,1
avelindner girlfriend dont hoe text yanno u r,1
ayyceethegreat dont really anyone talk things start going wrong aight hoe ass nigga,1
badnradbrad whattheflocka morbidmermaid sydneys favorite shes nigger love,1
bbluedreamm pouyalilpou depressed got hoes,1
beautifulbleus still fucn ya exna bitch corny,1
beautifullapril go take summer binging alll fly bitches bless atl turnup thank,1
biggboss never get twitter get bitch fights niggas even females bruh,1
blyths chaserojo fuck top lip pussy lilshwenda,1
bonnoxxx webbmadethis mane skinny bitches playin lol take weight class another level,1
boojieque rt webbmadethis lemme find niggaz letting bitches shit yo faces niggas weirdos,1
briceokc cigarettes gross half bitches smoke cigarettes gfys,1
butterobama hate attempt make yellow light car infront stops light wanting fight,0
bwanaaa like bitches,1
candacevon niggas talk bitches days facts,1
cbmarie whatevaittakes bitch know lmaooo,1
cbmarie fuck texts movement lmaooo koleworld courts texting rubbed used bitch bout tho,1
cbmarie need find damn job whatevaittakes cbmarie needs find bitch jobright,1
chloekosik dont fuck youuu u lil stupid ass bitch aint fuckin wit u lil dumbass bitch aint fuckin wit kaylamauser,1
chloeonvine kidding right ill smack hoe,1
chloeonvine im sarcastic lil bitch loves sleep eat,1
chrisbrown hoes aint loyal would know cause im hoe fans damn sure real,1
cierravillela yeah really far alright like living whole lot hicks haha,1
clzcdxx im bitch ass elf morbidmermaid,1
cmencarini dont trust girls cant trust hoes,1
codizzlleee satisfiedx stfunobodycare well know victorias secret yea cocoa puff bird fucking,1
codyaveresch paint brushes bugattis stundentpainters bitch paint like one french girls,1
coffincreepxx whatareollies niggah friendzoned daaaaaaaam,1
coffincreepxx jose fucking mean like damn bitch lol fuck,1
colormeprettyyy xotavia bitch im back home,1
coltscommunity pacers nflcolts indystar chuckstrong goldswagger thats awesome hoosiers,0
comedianjayski happy hour time best time da day niggas dont know bout happy hour hoes,1
comedianjayski favorite time da day happy hour drinkbreakwhen bad bitches come ok hoes home makeup,1
concretesledge gwyneth paltrow ugly ass big bird looking bitch shut fuck ltltthats pretty much face bravo,1
connycarvajal u cant love dont love hoes,1
cooneymane brianmc played great job whos retard,1
creoleblood whatevaittakes yall bitches popping babies like sportstop lol,1
crystalinag finger bitch w trigger finger nigga shut,1
db dora amp table manners shes eating like sloppy hoe,1
daaamian tankgonzalez stop bitch,1
daberellla demolishing huge bitch caring,1
dablueprint nigeldixon think alex games sorry son bitch never win us game,1
daijahshardaee bitches late ion exposed,1
daijahshardaee feel sorry whoever using alyssa number play phone games dumb ass hoes aint got life,1
dappermuke ill bitch bitch fandomapology sosfamanddfandomfollowparty preach,1
darkkskys bitches set hoppin like bitch get life u get beat lmao,1
dewayneee pussy wet gotta dry outsidestop telling business,1
dirtyxluxury vontethekidd whens homecoming ho slut th,1
dlogue asians short beds feet hanging edge bed cuddle bitch im right beside,1
dnumberbefore vicefly dnumberbefore u regular nig u played b lol ima b ig famousthese days counts somethin,1
dnumberbefore congrats kim k great day hoes everywhere,1
dnumberbefore lol maybe give nd date hoes dateslet know work lol,1
dolodwills imma pull eat pussy dip,1
dominiloka cant get pussy without lying girl wack dont hate appreciate,1
dominiloka daughter makes wasnt hoe age u roll tonight,1
dreadheadkidd pussy prolly taste like heaven,1
drphildontehue maam pettycrocker every jawn tryna pussy cop feel dontes peen,1
drphildontehue know idgaf womans lingerie matching love hairy pussy much,1
eminoelle let hoes tear right apart,1
erickruiz want baddest bitch world right lap aidualc,1
ericwooden drtruth pineapples sale publixhoes sale tooup stairs,1
ericwooden need ran theo theo homie rocking cool need free shit hoes,1
eternalhbic halfjewish stills get pussy hes jus rational fag,1
fabbymichelle brianlovesass class right need headphones seventh period im serious bitch assmstrophenboum,1
fabbymichelle aw omg show made cry im pussy manyou really,1
fabbymichelle brian stfu twitter could retweet anythingdont make bitch slap,1
fatbellybella know u didnt hit jigga fav purse solangeknowlesno chill,0
flowerlela fucking slut foreal fuck dat bitch,1
flvshy might go plaq hcbitch gone go,1
gallinofmilk im faggot agree,1
garcialaura virgiliolla heartbroken tx inniz ho lmao haha naw chill one laughing vdawg,1
garytiffany make dont tell bitch,1
ghostriderj yankees never someone wear single digit uniform season wow shows epic organization,0
girlideas bitches stand like wanted mjs smooth criminal video bad,1
gmailcandy dont matter nigga always tryna holla bitch transactionrap yall,1
goodbadguytim bitch gmfu huh huh lol,1
hernandezeli back hoes didnt want im hot,1
hippiescrub believe wiz khalifa one bald bitch getting divorced,1
hoppk wccorosen sick trash talk cocky attitudes shutupandplay refs take control needed,0
icarleybby djzeeti twitpic selfie light colored eyes,0
idisrespecthoez rt godofmilfs single moms got proven pussy lol fckd truuu,1
idisrespecthoez rt jonraff hate chick say go deeper u already dishin u got hoes,1
idntwearcondoms bitch wanna date flyest nigga shocked hoes lol,1
idntwearcondoms ladies dude put two hands pussy started clapping lmaoo,1
idntwearcondoms u get u put u offering pussy dont mad u receive dick,1
ikayking things hoes say,1
isignmyownboobs thats fav part take carewhole album trash,0
itweetuglyppl kirbymouf one wants ugly nigga youve got stressing hoes lt lies,1
iamshiraq whereyohussleat caymarieee yall partners crime thats bitch cant ride solo,1
iamshiraq whereyohussleat u got hoes tho werd,1
iamkrause see every iftheygunnedmedown tweet dis like da colored brady bunch,0
iamkrause need thank killing niggers reward dis pal graduation,1
iank ajdougherty homo sorry cant straight like pull mad bitches,1
iank ltomasiello ajdougherty dont even lift pussy,1
iank half tempted go outside run phone car piece shit fuckiphones pussy,1
inherribs early put face pussy bul never early breakfast,1
isadore vernnotice doc hes pussy aint going anywhere,1
ithinkthatway want ears look like want bitches earrings lol,1
itsdesha dont take people niggas bitches dont play niggas specially baby daddies bs,1
itswhittytitty used fat bitch everybody made fun look made fun ugly,1
itsdaniellef hoe,1
itslizkhalifa pussy pussy nasty ass nigga hope get aids bit harsh rethink statement,1
jaimescudi tonybthrz cinndyyxoxo briannniloo fuck bitch shut roll threw,1
jamajam im saying im studs fuck trannys wont let bitch strap muhfuckas childish lol,1
jcash freemolly voiceofdstreetz bitch fukkin wicha fuck nigga square im fucking,1
jcash voiceofdstreetz knowing picture hoe head good knocked wind boy,1
jcash voiceofdstreetz noll nigga im talm bout tt juice freemolly ion hoe em,1
jerseyzbest eagles fans dont except fact mcoy trash year everybody figured spread offense stopit,0
jjusmaxx thot bitches wanna wined amp dined like wife dont know earn,1
jooselhynn u hella gay u never quit subbing fag,1
joytooawesome imjessicaaaaa vintagemonroe haha bitch,1
joytooawesome think hoe pressed shit righttt many times asked beok,1
julialeungg hoes hoe thangsmayciebelmore,1
justinbieber new song diana well written well done boyzzzzzz bow bitch,1
kaitlinfryer big oleeeee middle finger bitch,1
kangaruthie people complain prices im like bitch look like make rules,1
kaylendenise hate bitch amp fact oomf likes retweeettt x,1
keanabermudez ginasanabria hes hoe lmfao arent smuts lmao,1
keanabermudez guys hoes days lmao dont fucking indirect cause put blast whos subbin,1
keyna cosmeticjunkiee need get laid sike im celibate bitches like,1
kiaramariexo krock boot u hoe niggas girls take bc hoes,1
kincade rico bored bitchdamn boy watch hoes,1
kincade rico full shytfull money hoe,1
kingcvpital ginasanabria kingcvpital keanabermudez men biggest hoes lmao,1
kirstenkraft isnt one song blacc hollywood dislike except song nicki minaj triffling bitch sucks,1
kissmefaith whatevaittakes yea bitchdam,1
kissmefaith bitch comes right amp gets tooo comfortable never saw yo gut hate u,1
kittyhello imyungjay bitch ass nigga fuck lt hoes aint got manners realtalk,1
koleworld swear emojis,1
koleworld whatevaittakes bangthats trust worthy bitch,1
koleworld whatevaittakes cute af bitch believe u jus getting pass trusting u wit needle someone head,1
koleworld whatevaittakes lmaooo nooo hoeoh ok,1
koleworld name stefanie stefaniefuck u hoe,1
koleworld bitch tried wrong one itll go hill,1
kriscope people ever twitter bitch get mother fuckin diary,1
lahpar could write book things hoes sayno way jose,1
lakeshow wccorosen bad optimism royals dont twins take roseie colored glasses,0
leynachristina im driving insanefag,1
liidurk females get irritated fast fuck hoes,1
lifeofbrandon lifeofbrandon bitch called yu back lies,1
lifeofbrandon well togetheryu gt job hoe,1
lildebo rich let bitch get mad like niggas dont think,1
lildoll grown mature pretty ampetc goes window bitch play,1
lilduval kim kardashian aint looking good morestill look better called bad bitches,1
lilthickgawdess girl whos hoe twitter lilthickgawdess,1
lopezbrittaney beautiful female still find way fuck w ratchet hoes dont get,1
lovelyatotheb bcarter would love parkside sport girls dressed like kobe day everyday let see hoes,1
lovelyatotheb guy said hes slept girls oh ok let puke nowi know girl dudes slutwhore hoe,1
lyricsaidso every bitch tell act like nigga whatever fuck means,1
mstew whatevaittakes lol bitch respondinglol cool imma get one jus trusted,1
mattchu wagggggie ryanriehle im close dude master chan thats right bitch bow master,1
mayimcdonald got hella hoes,1
mcdonavins nigga gets alot bitches gonna value like someone else would youre another one lol cut,1
mckinley vintagebeezy luhv u tiooa drunk bitch lol,1
mckinley youre going talk shit sister dont play pussy shit say face yo justsaying slapabitch,1
medaoriginbitch one friend greet insult morbidmermaid evanbecker niggers,1
meezytk go text hoes ayostew,1
miilkkk scale bitch literally,1
miilkkk dude fucking legend bruh fuck right pussy lmao true legendfuck right pussy,1
mikeceeno seen pregnant bitches fight look like sumo wrestlers,1
missyf birthday yesssss obviously nobody cares bitch,1
mixddchickk donny hoe since,1
muhlackk im trynna find bitch fat ass,1
najmaaaali lool agree rtstopitfive fucked show ever watched misfits wen simone wifed hoe saddest,1
nerfgunirwin dalerts saw ashton hardly anyone cared waiting harry wtf bitch id ashtons grill feel,1
nhalegood hoes feel like photo didnt get enough favorites,1
nicekicksnico see many mad hoes tl tht shit illegaltbh,1
nolovemoreloud shorty name masika yall surprised hoe,1
nolovemoreloud wifey means pussy good right gotta go monthsbasically,1
nowayhoesaaay bro birds stay sex daily nowhe said look hands,1
notflappybird tag friend sucks flappy bird,0
nypost used obamacare website definitely change password hahahahahah thats sad boon,0
odlew clothes dryer im tryna dry clothesthrow hoes,1
peytonreeces boreo lmao nvm thats right bitch go drink warm milk go bed,1
popitfortyrick bitch said lie much bitch aint worth telling truth,1
potheaded ready another tat doeeee right hoe,1
prettycha group chat bitches call yall undercover feds watching everybody,1
prissyneeer whereyohussleat smh gotta grow least know bitches want swear,1
prvnceflvcko ex hits miss bullshit lol bitch die,1
pskinny hoe gone jam watch aint throwing ass bitch fuck party,1
purrdylaylayxxx imyungjay yo mama confused u lol hoes aint got manners,1
retrolivincam hoes still shouldve known,1
rihanna fuck look like ho look like yes ya look like,1
rihanna raided nickis wig closet summer bad gals wanna fun bitch nerve smh,0
riyastunna dont fall love bitch bestadvice,1
roachnigga yall niggas think hang around crib nothing bitch getting bread,1
robbyohn kimberley story far scariest story ive ever heard pussy,1
rocafella waymoflydenu fleek yo vocabulary faggot,1
royalriahh fake bitches dont want hugs,1
sabdaddyy shine hoes look baby daddy,1
saidtina uceina really hate poly bitches man,1
salsteelo got felony got bitches,1
sammyk bitch bitch ms bitch,1
sarahecarroll female population needs stop bitch,1
scwaters whatevaittakes ya niggas play fuck niggas play keepsthese bitches cant fuck wit,1
